,course_ID,course_name,semester,teacher,department,course_ID2
2684,18324,臨床病理討論一上,112-1,鄭永銘,4010,Med5006
2685,42434,放射線學(一),112-1,陳世杰,4010,Med5043
2686,22668,醫學士論文,112-1,盛望徽,4010,Med6028
2687,23580,內科學及臨床實習乙,112-1,何奕倫,4010,Med6060
2688,26672,內科學及臨床實習丙,112-1,何奕倫,4010,Med6063
2689,89843,外科學及臨床實習乙,112-1,黃俊升,4010,Med6061
2690,29295,骨科學及臨床實習,112-1,王至弘,4010,Med6066
2691,48880,檢驗醫學、病理學及臨床實習,112-1,鄭祖耀,4010,Med6073
2692,83791,腫瘤醫學及臨床實習,112-1,葉坤輝,4010,Med6074
2693,18807,急診醫學及臨床實習,112-1,黃建華,4010,Med6075
2694,30886,家庭醫學及臨床實習,112-1,程劭儀,4010,Med6071
2695,67146,環境職業醫學及臨床實習,112-1,蘇大成,4010,Med6076
2696,59173,麻醉科學及臨床實習,112-1,葉育彰,4010,Med6070
2697,34029,眼科學及臨床實習,112-1,王一中,4010,Med6067
2698,63620,耳鼻喉科學及臨床實習,112-1,柯政郁,4010,Med6069
2699,14828,皮膚科學及臨床實習,112-1,蔡呈芳,4010,Med6068
2700,67701,泌尿科學及臨床實習,112-1,闕士傑,4010,Med6065
2701,68879,放射線學及臨床實習,112-1,陳世杰,4010,Med6072
2702,42116,進階醫學研究,112-1,盛望徽,4010,Med6077
2703,28488,老年醫學及臨床實習,112-1,林坤霈,4010,Med6082
2704,66198,精神科學及臨床實習,112-1,黃宗正,4010,Med6080
2705,39113,臨床倫理與法律,112-1,盛望徽,4010,Med6081
2706,40013,臨床腫瘤學,112-1,葉坤輝,4010,Med6036
2707,84966,生死學,112-1,陳慧玲,4010,Med6014
2708,72504,小兒科學及臨床實習,112-1,李旺祚,4010,Med6062
2709,16173,放射腫瘤學,112-1,成佳憲,4010,Med6050
2710,53953,國際學習甲,112-1,盛望徽,4010,Med6078
2711,71187,國際學習乙,112-1,盛望徽,4010,Med6079
2712,59400,環境及職業疾病概論,112-1,蘇大成,4010,Med7077
2713,47180,健康決策管理與分析,112-1,許博欽,4010,Med5050
2714,47180,健康決策管理與分析,112-1,許博欽,4010,Med5050
2715,47180,健康決策管理與分析,112-1,許博欽,4010,Med5050
2716,47180,健康決策管理與分析,112-1,許博欽,4010,Med5050
2717,89115,醫療與社會,112-1,朱宗信,4010,MD&PH5023
2718,49365,醫學與人文,112-1,陳彥元,4010,MD&PH5024
2719,18693,普通生物學乙上,112-1,朱家瑩,4010,LS1007
2720,84963,智慧醫療程式設計,112-1,陳尚澤,4010,IMP5004
2721,84963,智慧醫療程式設計,112-1,陳尚澤,4010,IMP5004
2722,84963,智慧醫療程式設計,112-1,陳尚澤,4010,IMP5004
2723,84963,智慧醫療程式設計,112-1,陳尚澤,4010,IMP5004
2724,84963,智慧醫療程式設計,112-1,陳尚澤,4010,IMP5004
2725,72697,醫學電資整合創意專題(一),112-1,林忠緯,4010,IMP5005
2726,72697,醫學電資整合創意專題(一),112-1,林忠緯,4010,IMP5005
2727,72697,醫學電資整合創意專題(一),112-1,林忠緯,4010,IMP5005
2728,72697,醫學電資整合創意專題(一),112-1,林忠緯,4010,IMP5005
2729,72697,醫學電資整合創意專題(一),112-1,林忠緯,4010,IMP5005
2730,06202,微積分乙上,112-1,翁秉仁,4020,MATH1203
2731,13785,普通物理學乙,112-1,董成淵,4020,Phys1008
2732,24467,普通物理學實驗一,112-1,黃斯衍,4020,Phys1040
2733,67645,普通化學丙,112-1,周必泰,4020,Chem1009
2734,17049,普通化學實驗,112-1,佘瑞琳,4020,Chem1010
2735,25092,普通化學實驗,112-1,林至闓,4020,Chem1010
2736,80169,普通心理學,112-1,陳品豪,4020,Psy1007
2737,24349,生理學,112-1,余佳慧,4020,Med2014
2738,44047,組織學上,112-1,李立仁,4020,Med3051
2739,10571,胚胎學上,112-1,王淑慧,4020,Med3053
2740,29248,生物化學,112-1,李明學,4020,Med3009
2741,12224,生物化學實驗,112-1,李明學,4020,Med3010
2742,49934,外科學概論乙,112-1,陳晉興,4020,Med3044
2743,89532,病理學乙及實驗上,112-1,鄭永銘,4020,Med4031
2744,31662,臨床診斷學,112-1,何奕倫,4020,Med4017
2745,37742,內科學概論,112-1,何奕倫,4020,Med4018
2746,44354,耳鼻喉科學,112-1,劉殿楨,4020,Med5014
2747,62800,牙醫學研究導論,112-1,陳敏慧,4020,Dent2002
2748,41335,牙體形態學,112-1,陳羿貞,4020,Dent2011
2749,77864,牙體形態學實驗,112-1,陳羿貞,4020,Dent2012
2750,27337,牙體復形學實驗二,112-1,陳敏慧,4020,Dent2014
2751,76451,口腔解剖學上,112-1,章浩宏,4020,Dent3015
2752,36666,大體解剖學及實驗上,112-1,林能裕,4020,Dent3017
2753,44790,口腔胚胎及組織學,112-1,王逸平,4020,Dent2005
2754,83143,牙科器材學二,112-1,陳敏慧,4020,Dent3011
2755,24506,醫師與人文,112-1,陳敏慧,4020,Dent3012
2756,54229,牙醫學研究專題報告,112-1,陳敏慧,4020,Dent4013
2757,81826,口腔病理診斷學暨實驗一,112-1,張玉芳,4020,Dent4026
2758,89240,牙體復形學二,112-1,陳敏慧,4020,Dent4023
2759,17727,全口補綴學,112-1,楊宗傑,4020,Dent4002
2760,20887,全口補綴學實驗,112-1,楊宗傑,4020,Dent4003
2761,66691,口腔顎面外科學一,112-1,章浩宏,4020,Dent4004
2762,55172,牙科麻醉學,112-1,章浩宏,4020,Dent4005
2763,32536,牙科矯正學,112-1,陳羿貞,4020,Dent5009
2764,44756,局部補綴學一,112-1,林立德,4020,Dent5030
2765,38034,局部補綴學實驗一,112-1,陳韻之,4020,Dent5034
2766,58499,特殊照護牙醫學,112-1,陳信銘,4020,Dent5037
2767,88142,兒童牙科學,112-1,張曉華,4020,Dent5001
2768,41832,醫學倫理學,112-1,陳敏慧,4020,Dent5023
2769,54832,牙科法醫學,112-1,吳木榮,4020,Dent5004
2770,46822,初階牙體復形學臨床實習,112-1,陳敏慧,4020,Dent5024
2771,73049,初階補綴學臨床實習,112-1,王東美,4020,Dent5025
2772,49481,初階牙周病學臨床實習,112-1,郭彥彬,4020,Dent5026
2773,45133,初階口腔顎面外科學臨床實習,112-1,章浩宏,4020,Dent5027
2774,74366,初階牙髓病學臨床實習,112-1,李苑玲,4020,Dent5028
2775,59526,臨床實習前訓練課程上,112-1,李伯訓,4020,Dent5081
2776,77288,口腔診斷學臨床實習上,112-1,張玉芳,4020,Dent5007
2777,82289,牙科放射線臨床實習上,112-1,陳韻之,4020,Dent5006
2778,72231,牙體復形學臨床實習,112-1,陳敏慧,4020,Dent6025
2779,33320,牙髓病學臨床實習,112-1,李苑玲,4020,Dent6027
2780,15365,牙周病學臨床實習,112-1,陳漪紋,4020,Dent6029
2781,51373,固定補綴學臨床實習,112-1,王東美,4020,Dent6030
2782,16944,局部補綴學臨床實習,112-1,陳韻之,4020,Dent6031
2783,24982,全口補綴學臨床實習,112-1,楊宗傑,4020,Dent6033
2784,56291,口腔顎面外科臨床實習,112-1,章浩宏,4020,Dent6034
2785,43818,牙科矯正學臨床實習,112-1,張瑞青,4020,Dent6035
2786,78337,兒童牙科臨床實習,112-1,張曉華,4020,Dent6021
2787,85117,牙科臨床病例討論上,112-1,李伯訓,4020,Dent6010
2788,27435,藥理學一,112-1,林泰元,4020,PHARM3001
2789,26617,口腔醫務管理學,112-1,陳信銘,4020,CDent5001
2790,70318,普通生物學乙,112-1,閔明源,4020,LS1006
2791,51593,普通生物學實驗丙,112-1,閔明源,4020,LS1017
2792,06202,微積分乙上,112-1,翁秉仁,4030,MATH1203
2793,28094,普通化學丙,112-1,林至闓,4030,Chem1009
2794,53399,普通化學丙,112-1,邱靜雯,4030,Chem1009
2795,67688,普通化學丙,112-1,柳玗珍,4030,Chem1009
2796,21538,普通化學實驗,112-1,陳浩銘,4030,Chem1010
2797,25092,普通化學實驗,112-1,林至闓,4030,Chem1010
2798,51197,有機化學乙上,112-1,劉緒宗,4030,Chem2025
2799,37224,有機化學實驗乙上,112-1,劉緒宗,4030,Chem2033
2800,50630,解剖學,112-1,廖孟琳,4030,Med2009
2801,64789,生理學,112-1,余佳慧,4030,Med2014
2802,55080,生物統計學,112-1,許博欽,4030,Med2027
2803,80515,病理、藥理小組討論上,112-1,何肇基,4030,Med4029
2804,12760,服務學習甲,112-1,林君榮,4030,PHARM0004
2805,25184,藥劑學實驗一,112-1,張琳巧,4030,PHARM2002
2806,10327,藥學導論乙,112-1,林君榮,4030,PHARM2008
2807,27435,藥理學一,112-1,林泰元,4030,PHARM3001
2808,49823,生藥學 (含中藥),112-1,張嘉銓,4030,PHARM3036
2809,67940,中醫概論,112-1,張嘉銓,4030,PHARM3038
2810,58389,藥劑學 (一),112-1,張琳巧,4030,PHARM3030
2811,89912,中藥實習,112-1,張嘉銓,4030,PHARM3029
2812,43424,專題研究,112-1,忻凌偉,4030,PHARM3039
2813,53804,專題研究,112-1,梁碧惠,4030,PHARM3039
2814,44051,專題研究,112-1,程吉安,4030,PHARM3039
2815,85082,專題研究,112-1,柯威任,4030,PHARM3039
2816,32188,專題研究,112-1,顧記華,4030,PHARM3039
2817,42180,專題研究,112-1,孔繁璐,4030,PHARM3039
2818,60450,專題研究,112-1,徐莞曾,4030,PHARM3039
2819,35723,專題研究,112-1,王繼娟,4030,PHARM3039
2820,85636,專題研究,112-1,林芳如,4030,PHARM3039
2821,55903,藥物化學上,112-1,忻凌偉,4030,PHARM3022
2822,87469,物理化學,112-1,林文貞,4030,PHARM3017
2823,60624,調劑學暨臨床藥學,112-1,黃彥銘,4030,PHARM4022
2824,28868,藥物分析（一）,112-1,郭錦樺,4030,PHARM4023
2825,10328,藥學倫理學,112-1,陳燕惠,4030,PHARM4011
2826,51381,藥事行政及法規,112-1,蕭斐元,4030,PHARM4012
2827,68524,中藥概論,112-1,張嘉銓,4030,PHARM4014
2828,63981,藥廠實習,112-1,郭錦樺,4030,PHARM4015
2829,76057,社區藥局實習,112-1,許麗卿,4030,PHARM4040
2830,52789,藥業實習,112-1,余兆武,4030,PHARM4020
2831,43778,生物化學,112-1,李明學,4030,CliLab2001
2832,36061,專題討論,112-1,柯威任,4030,PHARM7001
2833,29681,藥學專題演講,112-1,程吉安,4030,PHARM7003
2834,39928,藥品動態學,112-1,林君榮,4030,PHARM7005
2835,70250,中藥炮製學(含實驗),112-1,張嘉銓,4030,PHARM5008
2836,57665,中藥方劑學（含實驗）,112-1,張嘉銓,4030,PHARM5015
2837,72010,儀器分析,112-1,余兆武,4030,PHARM5017
2838,49491,藥物治療學Ⅰ,112-1,沈麗娟,4030,PHARM5045
2839,33814,藥物治療學Ⅱ,112-1,何蘊芳,4030,PHARM5042
2840,59737,藥物治療學Ⅲ,112-1,林淑文,4030,PHARM5043
2841,38370,藥物治療學IV,112-1,吳建志,4030,PHARM5044
2842,55998,加護病房臨床藥學實習(一),112-1,戴志勳,4030,PHARM5050
2843,10285,加護病房臨床藥學實習（二）,112-1,戴志勳,4030,PHARM5051
2844,45195,一般病房臨床藥學實習(一),112-1,吳建志,4030,PHARM5054
2845,13168,一般病房臨床藥學實習(二),112-1,吳建志,4030,PHARM5055
2846,41178,一般病房臨床藥學實習(三),112-1,吳建志,4030,PHARM5056
2847,63244,一般病房臨床藥學實習(五),112-1,吳建志,4030,PHARM5077
2848,83372,一般病房臨床藥學實習（六）,112-1,吳建志,4030,PHARM5078
2849,80916,進階醫院藥事服務實習(一),112-1,黃織芬,4030,PHARM5058
2850,10229,進階醫院藥事服務實習(二),112-1,黃織芬,4030,PHARM5059
2851,23392,進階社區藥局實習,112-1,何蘊芳,4030,PHARM5062
2852,84278,藥學研究（一),112-1,忻凌偉,4030,PHARM5063
2853,45335,藥學研究（一),112-1,余兆武,4030,PHARM5063
2854,47398,藥學研究（一),112-1,顧記華,4030,PHARM5063
2855,36399,藥學研究（一),112-1,林淑文,4030,PHARM5063
2856,58320,藥學研究（一),112-1,林欣儀,4030,PHARM5063
2857,84409,藥學研究（一),112-1,許麗卿,4030,PHARM5063
2858,21282,藥學研究（一),112-1,蕭斐元,4030,PHARM5063
2859,78766,藥學研究(二),112-1,忻凌偉,4030,PHARM5064
2860,68203,藥學研究(二),112-1,余兆武,4030,PHARM5064
2861,51002,藥學研究(二),112-1,顧記華,4030,PHARM5064
2862,43895,藥學研究(二),112-1,林淑文,4030,PHARM5064
2863,66685,藥學研究(二),112-1,許麗卿,4030,PHARM5064
2864,76653,藥學研究(二),112-1,蕭斐元,4030,PHARM5064
2865,52501,藥學研究(三),112-1,忻凌偉,4030,PHARM5065
2866,58987,藥學研究(三),112-1,余兆武,4030,PHARM5065
2867,30988,藥學研究(三),112-1,顧記華,4030,PHARM5065
2868,32545,藥學研究(三),112-1,許麗卿,4030,PHARM5065
2869,82384,藥學研究(三),112-1,吳建志,4030,PHARM5065
2870,57439,藥學研究 (四),112-1,顧記華,4030,PHARM5066
2871,25087,藥學研究 (四),112-1,余兆武,4030,PHARM5066
2872,38690,藥學研究 (四),112-1,吳建志,4030,PHARM5066
2873,15488,進階藥政實習(一),112-1,蕭斐元,4030,PHARM5067
2874,28434,進階藥政實習(二),112-1,蕭斐元,4030,PHARM5068
2875,58380,進階藥政實習(三),112-1,蕭斐元,4030,PHARM5081
2876,46110,進階藥業實習 (一),112-1,余兆武,4030,PHARM5069
2877,21411,進階藥業實習(二),112-1,余兆武,4030,PHARM5070
2878,83764,進階藥業實習(三),112-1,余兆武,4030,PHARM5071
2879,38150,進階藥業實習(四),112-1,余兆武,4030,PHARM5072
2880,10344,進階藥業實習(五),112-1,余兆武,4030,PHARM5107
2881,13823,進階藥業實習(六),112-1,余兆武,4030,PHARM5108
2882,18515,進階藥廠實習(一),112-1,郭錦樺,4030,PHARM5073
2883,69586,進階藥廠實習(二),112-1,郭錦樺,4030,PHARM5074
2884,20818,進階藥廠實習(三),112-1,郭錦樺,4030,PHARM5075
2885,53599,進階藥廠實習(四),112-1,郭錦樺,4030,PHARM5076
2886,51554,進階藥廠實習(五),112-1,郭錦樺,4030,PHARM5109
2887,64515,進階藥廠實習(六),112-1,郭錦樺,4030,PHARM5110
2888,23020,守護健康-談藥品法規科學,112-1,張琳巧,4030,PHARM5097
2889,67963,精準醫療與健康大數據,112-1,王繼娟,4030,PHARM5103
2890,47424,藥學臨床技能導論,112-1,何蘊芳,4030,CliPhm5011
2891,45357,臨床藥品動態學,112-1,林淑文,4030,CliPhm5017
2892,79574,研究方法學導論,112-1,蕭斐元,4030,CliPhm5003
2893,66367,藥品臨床試驗,112-1,楊志新,4030,CliPhm5004
2894,67690,藥品資訊與分析,112-1,林淑文,4030,CliPhm5009
2895,69619,普通生物學丙,112-1,周銘翊,4030,LS1009
2896,29645,普通生物學實驗丙,112-1,周銘翊,4030,LS1017
2897,47108,普通生物學實驗丙,112-1,周銘翊,4030,LS1017
2898,06202,微積分乙上,112-1,翁秉仁,4040,MATH1203
2899,28094,普通化學丙,112-1,林至闓,4040,Chem1009
2900,53399,普通化學丙,112-1,邱靜雯,4040,Chem1009
2901,67688,普通化學丙,112-1,柳玗珍,4040,Chem1009
2902,81904,普通化學實驗,112-1,金必耀,4040,Chem1010
2903,25092,普通化學實驗,112-1,林至闓,4040,Chem1010
2904,50630,解剖學,112-1,廖孟琳,4040,Med2009
2905,64789,生理學,112-1,余佳慧,4040,Med2014
2906,55080,生物統計學,112-1,許博欽,4040,Med2027
2907,55080,生物統計學,112-1,許博欽,4040,Med2027
2908,88803,病理學,112-1,鄭永銘,4040,Med3042
2909,88198,服務學習甲,112-1,楊雅倩,4040,CliLab0004
2910,44686,服務學習乙,112-1,林淑華,4040,CliLab0005
2911,23595,專題研究一,112-1,俞松良,4040,CliLab1006
2912,20381,專題研究二,112-1,俞松良,4040,CliLab1007
2913,48709,專題研究三,112-1,俞松良,4040,CliLab1008
2914,23733,專題研究四,112-1,俞松良,4040,CliLab1009
2915,43925,專題研究六,112-1,俞松良,4040,CliLab1011
2916,43778,生物化學,112-1,李明學,4040,CliLab2001
2917,75710,醫檢生技海外實務訓練一,112-1,郭靜穎,4040,CliLab2005
2918,63878,醫檢生技海外實務訓練二,112-1,郭靜穎,4040,CliLab2006
2919,66167,醫檢生技海外實務訓練三,112-1,郭靜穎,4040,CliLab2007
2920,80365,儀器分析,112-1,方偉宏,4040,CliLab3004
2921,59710,血液學與臨床血液學上,112-1,林淑華,4040,CliLab3017
2922,39148,血液學實驗上,112-1,林淑華,4040,CliLab3015
2923,22038,醫學分子檢驗學實習,112-1,蘇剛毅,4040,CliLab4039
2924,38687,臨床鏡檢學實習,112-1,楊雅倩,4040,CliLab4001
2925,79628,臨床生理學實習,112-1,莊雅惠,4040,CliLab4002
2926,61607,臨床生理學,112-1,莊雅惠,4040,CliLab4004
2927,24455,臨床生化學,112-1,方偉宏,4040,CliLab4005
2928,49013,臨床生化學實習,112-1,蘇剛毅,4040,CliLab4006
2929,80659,臨床生化及分子檢驗實驗,112-1,郭靜穎,4040,CliLab4010
2930,17876,臨床細菌及黴菌學實習,112-1,廖淑貞,4040,CliLab4014
2931,31201,臨床血清免疫學實習,112-1,莊雅惠,4040,CliLab4018
2932,50942,臨床血液學實習,112-1,林亮音,4040,CliLab4024
2933,55083,血庫實習,112-1,羅仕錡,4040,CliLab4026
2934,68821,病理學實習,112-1,林靜宜,4040,CliLab4028
2935,44089,臨床病毒學實習,112-1,張淑媛,4040,CliLab4031
2936,77699,病毒學基礎及生物技術實驗,112-1,張淑媛,4040,CliLab4033
2937,62419,實驗室安全衛生,112-1,廖淑貞,4040,CliLab4037
2938,32718,分子生物學,112-1,方偉宏,4040,CliLab5006
2939,32718,分子生物學,112-1,方偉宏,4040,CliLab5006
2940,77213,公共衛生學,112-1,郭柏秀,4040,PH1011
2941,63778,普通生物學丙,112-1,黃偉邦,4040,LS1009
2942,76952,普通生物學實驗丙,112-1,黃偉邦,4040,LS1017
2943,01080,大學國文：文學鑑賞與寫作（一）,112-1,劉建志,4060,CHIN8012
2944,28094,普通化學丙,112-1,林至闓,4060,Chem1009
2945,53399,普通化學丙,112-1,邱靜雯,4060,Chem1009
2946,67688,普通化學丙,112-1,柳玗珍,4060,Chem1009
2947,70290,解剖學,112-1,錢宗良,4060,Med2009
2948,64789,生理學,112-1,余佳慧,4060,Med2014
2949,55080,生物統計學,112-1,許博欽,4060,Med2027
2950,67964,服務學習甲,112-1,胡文郁,4060,NURSE0004
2951,55781,服務學習乙,112-1,吳佳儀,4060,NURSE0005
2952,21106,護理學導論,112-1,張皓媛,4060,NURSE1004
2953,83251,人類發展學,112-1,吳維紋,4060,NURSE2005
2954,56779,人類發展學實習,112-1,吳維紋,4060,NURSE2006
2955,27347,身體檢查與評估,112-1,李芸湘,4060,NURSE2007
2956,27925,身體檢查與評估實習,112-1,李芸湘,4060,NURSE2008
2957,76159,營養學,112-1,胡文郁,4060,NURSE2009
2958,48583,內外科護理學一,112-1,唐嘉君,4060,NURSE3001
2959,50318,內外科護理學實習一,112-1,唐嘉君,4060,NURSE3002
2960,64307,內外科護理學實習三,112-1,唐嘉君,4060,NURSE3010
2961,89805,兒科護理學,112-1,楊曉玲,4060,NURSE3007
2962,35770,兒科護理學實習,112-1,楊曉玲,4060,NURSE3008
2963,79458,綜合臨床護理學實習一,112-1,張皓媛,4060,NURSE4004
2964,44794,社區衛生護理學,112-1,陳竑卉,4060,NURSE4006
2965,77216,社區衛生護理學實習,112-1,陳竑卉,4060,NURSE4007
2966,54838,精神衛生護理學,112-1,陳杏佳,4060,NURSE4008
2967,23768,精神衛生護理學實習,112-1,陳杏佳,4060,NURSE4009
2968,72673,護理研究概論,112-1,楊曉玲,4060,NURSE4010
2969,63778,普通生物學丙,112-1,黃偉邦,4060,LS1009
2970,06202,微積分乙上,112-1,翁秉仁,4080,MATH1203
2971,77458,普通物理學實驗一,112-1,呂榮祥,4080,Phys1040
2972,28094,普通化學丙,112-1,林至闓,4080,Chem1009
2973,53399,普通化學丙,112-1,邱靜雯,4080,Chem1009
2974,67688,普通化學丙,112-1,柳玗珍,4080,Chem1009
2975,17049,普通化學實驗,112-1,佘瑞琳,4080,Chem1010
2976,25092,普通化學實驗,112-1,林至闓,4080,Chem1010
2977,80169,普通心理學,112-1,陳品豪,4080,Psy1007
2978,70290,解剖學,112-1,錢宗良,4080,Med2009
2979,24349,生理學,112-1,余佳慧,4080,Med2014
2980,59819,骨科學乙,112-1,王廷明,4080,Med3021
2981,20967,精神科學乙,112-1,劉震鐘,4080,Med3027
2982,88803,病理學,112-1,鄭永銘,4080,Med3042
2983,83035,內科學乙,112-1,何奕倫,4080,Med3046
2984,72307,小兒科學,112-1,李旺祚,4080,Med3047
2985,65556,外科學乙,112-1,陳晉興,4080,Med3048
2986,33709,服務學習甲,112-1,劉宴齊,4080,PT0004
2987,89603,物理治療教育與專業發展,112-1,王淑芬,4080,PT1011
2988,68698,急救物理治療學,112-1,柴惠敏,4080,PT1014
2989,16948,競技貼紮學,112-1,王興國,4080,PT1015
2990,69828,物理治療資訊導讀,112-1,郭曉意,4080,PT1024
2991,45578,肌動學,112-1,柴惠敏,4080,PT2003
2992,21953,體適能與運動處方,112-1,林冠吟,4080,PT1020
2993,88680,物理因子治療學及實習,112-1,徐瑋勵,4080,PT2022
2994,12528,機能解剖學,112-1,劉宴齊,4080,PT3002
2995,25062,機能解剖學實驗,112-1,劉宴齊,4080,PT3003
2996,67139,復健學,112-1,梁蕙雯,4080,PT3012
2997,48026,呼吸循環物理治療及實習二,112-1,王儷穎,4080,PT3032
2998,30973,肌肉骨骼疾患物理治療與預防一,112-1,林居正,4080,PT3037
2999,41292,動作控制與學習導論,112-1,黃正雅,4080,PT3042
3000,76837,心肺疾病物理治療與預防二,112-1,王儷穎,4080,PT3047
3001,47717,肌肉骨骼疾患物理治療評估與鑑別診斷一,112-1,林居正,4080,PT3054
3002,45616,物理治療基本肌肉骨骼系統影像一,112-1,王興國,4080,PT3055
3003,48386,肌肉骨骼疾患物理治療實習一,112-1,徐瑋勵,4080,PT3056
3004,71921,實證物理治療學,112-1,李亞芸,4080,PT3057
3005,35317,物理治療與社會,112-1,鄭素芳,4080,PT3063
3006,84143,物理治療臨床實習(A),112-1,郭曉意,4080,PT4001
3007,81446,物理治療專題討論,112-1,柴惠敏,4080,PT4014
3008,26869,物理治療研究一,112-1,徐瑋勵,4080,PT4031
3009,82774,物理治療研究一,112-1,吳晏慈,4080,PT4031
3010,65500,物理治療研究一,112-1,劉宴齊,4080,PT4031
3011,37489,物理治療研究二,112-1,湯佩芳,4080,PT4032
3012,15958,物理治療研究二,112-1,王儷穎,4080,PT4032
3013,69485,物理治療研究二,112-1,郭曉意,4080,PT4032
3014,53145,物理治療研究三,112-1,林居正,4080,PT4033
3015,58073,兒童發展與家庭功能評估,112-1,鄭素芳,4080,PT4040
3016,22776,科技輔具學與實習一,112-1,劉宴齊,4080,PT4059
3017,64636,神經物理治療評估與鑑別診斷,112-1,湯佩芳,4080,PT4060
3018,73905,實證操作治療學,112-1,陳月霞,4080,PT4068
3019,59473,肌肉骨骼物理治療臨床實習,112-1,林居正,4080,PT5030
3020,30892,神經物理治療臨床實習,112-1,湯佩芳,4080,PT5031
3021,14874,小兒物理治療臨床實習,112-1,鄭素芳,4080,PT5032
3022,73774,呼吸循環物理治療臨床實習,112-1,王儷穎,4080,PT5033
3023,88181,跨領域整合物理治療臨床實習一,112-1,王淑芬,4080,PT5034
3024,76216,跨領域整合物理治療臨床實習二,112-1,王淑芬,4080,PT5035
3025,27112,鑑別診斷二,112-1,徐瑋勵,4080,PT6004
3026,40227,學士論文,112-1,王淑芬,4080,PT6009
3027,45932,物理治療與長期照顧,112-1,黃正雅,4080,PT6010
3028,22447,物理治療特色實習一,112-1,王淑芬,4080,PT6011
3029,42493,物理治療特色實習二,112-1,王淑芬,4080,PT6012
3030,16807,物理治療特色實習三,112-1,王淑芬,4080,PT6013
3031,39361,專業素養增能,112-1,李亞芸,4080,PT6015
3032,37203,兒童早期療育學,112-1,吳晏慈,4080,PT8046
3033,16230,肌肉生物學及肌電圖學,112-1,黃正雅,4080,PT7034
3034,46560,實用統計學,112-1,林居正,4080,PT7077
3035,18409,物理治療理論與研究評論,112-1,王儷穎,4080,PT7081
3036,25800,動作控制學,112-1,湯佩芳,4080,PT7083
3037,40125,骨科物理治療專題討論三,112-1,陳月霞,4080,PT7089
3038,41951,動作學習學,112-1,李亞芸,4080,PT7092
3039,34233,足踝物理治療學與實習,112-1,柴惠敏,4080,PT5029
3040,22984,醫事與社會,112-1,陳慧玲,4080,MEBE5001
3041,77213,公共衛生學,112-1,郭柏秀,4080,PH1011
3042,67358,老人與長期照護團隊介入,112-1,黃正雅,4080,Prog5119
3043,15968,社會學,112-1,簡妤儒,4090,Soc1027
3044,70290,解剖學,112-1,錢宗良,4090,Med2009
3045,24349,生理學,112-1,余佳慧,4090,Med2014
3046,59819,骨科學乙,112-1,王廷明,4090,Med3021
3047,20967,精神科學乙,112-1,劉震鐘,4090,Med3027
3048,88803,病理學,112-1,鄭永銘,4090,Med3042
3049,83035,內科學乙,112-1,何奕倫,4090,Med3046
3050,72307,小兒科學,112-1,李旺祚,4090,Med3047
3051,65556,外科學乙,112-1,陳晉興,4090,Med3048
3052,45578,肌動學,112-1,柴惠敏,4090,PT2003
3053,67139,復健學,112-1,梁蕙雯,4090,PT3012
3054,76046,服務學習甲,112-1,王湉妮,4090,OT0004
3055,80780,服務學習乙,112-1,黃千瑀,4090,OT0005
3056,75013,職能治療導論,112-1,薛漪平,4090,OT1004
3057,16014,活動分析與調適,112-1,黃小玲,4090,OT1007
3058,89549,活動分析與調適實習,112-1,黃小玲,4090,OT1008
3059,70658,機能解剖學,112-1,黃小玲,4090,OT2021
3060,82031,機能解剖學實驗,112-1,蔡麗婷,4090,OT2022
3061,26855,人際關係導論:理論與實務,112-1,潘璦琬,4090,OT2012
3062,44926,生理疾病職能治療,112-1,薛漪平,4090,OT3001
3063,48658,生理疾病職能治療實習,112-1,薛漪平,4090,OT3002
3064,29693,小兒職能治療,112-1,王湉妮,4090,OT3003
3065,35954,小兒職能治療實習,112-1,王湉妮,4090,OT3004
3066,83815,職能治療初階臨床實習一,112-1,薛漪平,4090,OT3052
3067,16192,職能治療初階臨床實習一,112-1,黃小玲,4090,OT3052
3068,75229,職能治療初階臨床實習一,112-1,陳顥齡,4090,OT3052
3069,60091,職能治療初階臨床實習一,112-1,王湉妮,4090,OT3052
3070,28565,職能治療初階臨床實習一,112-1,李士捷,4090,OT3052
3071,57697,職能治療理論架構與實務應用一,112-1,黃千瑀,4090,OT3031
3072,73455,職能治療理論架構與實務應用實習一,112-1,黃千瑀,4090,OT3032
3073,36259,職能治療科學文獻導讀,112-1,謝清麟,4090,OT3022
3074,77509,職能治療專題討論,112-1,林克忠,4090,OT4002
3075,79015,學士論文,112-1,薛漪平,4090,OT4033
3076,79015,學士論文,112-1,薛漪平,4090,OT4033
3077,79171,臨床推理與實證職能治療學,112-1,陳顥齡,4090,OT4013
3078,84134,職能治療理論架構與實務應用二,112-1,黃千瑀,4090,OT4018
3079,17051,職能治療理論架構與實務應用實習二,112-1,黃千瑀,4090,OT4019
3080,81374,職能治療臨床實習：生理領域一,112-1,薛漪平,4090,OT4021
3081,18366,職能治療臨床實習：生理領域二,112-1,薛漪平,4090,OT4025
3082,53250,職能治療臨床實習：心理領域一,112-1,潘璦琬,4090,OT4034
3083,59851,職能治療臨床實習：心理領域二,112-1,潘璦琬,4090,OT4035
3084,66249,職能治療臨床實習：兒童領域一,112-1,陳顥齡,4090,OT4036
3085,47111,職能治療臨床實習：兒童領域二,112-1,陳顥齡,4090,OT4037
